sample,current_A,voltage_min_V,voltage_mean_V,voltage_max_V,voltage_spread_mV,temperature_min_C,temperature_mean_C,temperature_max_C,consistency_proxy_percent,soc_mean_percent,soc_min_percent,soc_max_percent
2131,-41.5,3.3520002,3.3582501750000002,3.3620002,10.000000000000231,26.0,26.625,27.0,99.08667233333333,8.2176074385643,7.873769104480743,8.537887036800385
2132,-46.0,3.3530002,3.35875015,3.361,7.999800000000334,26.0,26.625,27.0,99.08000566666665,8.2176074385643,7.873769104480743,8.537887036800385
2133,-41.19995,3.3530002,3.3581251625000004,3.361,7.999800000000334,26.0,26.625,27.0,99.07333833333333,8.2176074385643,7.873769104480743,8.537887036800385
2134,-47.599854,3.3530002,3.358500175,3.3620002,9.000000000000341,26.0,26.625,27.0,99.06667066666665,8.2176074385643,7.873769104480743,8.537887036800385
2135,-43.099854,3.3530002,3.3583751875,3.361,7.999800000000334,26.0,26.625,27.0,99.06333599999998,8.2176074385643,7.873769104480743,8.537887036800385
2136,-40.19995,3.3530002,3.3591251125,3.3630002,10.000000000000231,26.0,26.625,27.0,99.06333466666665,8.2176074385643,7.873769104480743,8.537887036800385
2137,-40.69995,3.3530002,3.3586251625,3.361,7.999800000000334,26.0,26.625,27.0,99.05666733333331,8.2176074385643,7.873769104480743,8.537887036800385
2138,-45.599854,3.354,3.359250125,3.3620002,8.000200000000124,26.0,26.625,27.0,99.04999999999998,8.2176074385643,7.873769104480743,8.537887036800385
2139,-44.899902,3.3530002,3.359375125,3.3620002,9.000000000000341,26.0,26.625,27.0,99.05333433333332,8.2176074385643,7.873769104480743,8.537887036800385
2140,-42.69995,3.3530002,3.3591251625,3.3630002,10.000000000000231,26.0,26.625,27.0,99.046667,8.2176074385643,7.873769104480743,8.537887036800385
2141,-42.19995,3.354,3.3596251375,3.3630002,9.000200000000014,26.0,26.625,27.0,99.03999966666666,8.2176074385643,7.873769104480743,8.537887036800385
2142,-39.399902,3.354,3.3597500875,3.3630002,9.000200000000014,26.0,26.75,27.0,99.03666633333333,8.2176074385643,7.873769104480743,8.537887036800385
2143,-48.099854,3.354,3.3600000999999997,3.3630002,9.000200000000014,26.0,26.625,27.0,99.03333333333333,8.2176074385643,7.873769104480743,8.537887036800385
2144,-43.899902,3.354,3.3601251125,3.364,9.999999999999787,26.0,26.625,27.0,99.03666766666667,8.2176074385643,7.873769104480743,8.537887036800385
2145,-39.599854,3.354,3.360125075,3.364,9.999999999999787,26.0,26.625,27.0,99.02333300000001,8.2176074385643,7.873769104480743,8.537887036800385
2146,-37.5,3.3550003,3.3607501125000003,3.364,8.999699999999944,26.0,26.625,27.0,99.01666733333333,8.2176074385643,7.873769104480743,8.537887036800385
2147,-46.19995,3.354,3.3601251125,3.364,9.999999999999787,26.0,26.625,27.0,99.01333433333335,8.2176074385643,7.873769104480743,8.537887036800385
2148,-40.399902,3.354,3.3607500875,3.364,9.999999999999787,26.0,26.625,27.0,99.01666866666667,8.2176074385643,7.873769104480743,8.537887036800385
2149,-46.69995,3.354,3.36037505,3.364,9.999999999999787,26.0,26.625,27.0,99.01333633333334,8.2176074385643,7.873769104480743,8.537887036800385
2150,-42.19995,3.3550003,3.3608751000000003,3.364,8.999699999999944,26.0,26.625,27.0,99.01000400000001,8.338186517357826,7.944788038730621,8.650965988636017
2151,-46.30005,3.3550003,3.3610001250000003,3.364,8.999699999999944,26.0,26.625,27.0,99.000004,8.338186517357826,7.944788038730621,8.650965988636017
2152,-47.19995,3.354,3.3610001125,3.3660002,12.000200000000127,26.0,26.625,27.0,99.00333733333333,8.338186517357826,7.944788038730621,8.650965988636017
2153,-42.599854,3.3550003,3.3612501875,3.3650002,9.99989999999995,26.0,26.625,27.0,99.00333766666668,8.338186517357826,7.944788038730621,8.650965988636017
2154,-49.30005,3.3550003,3.3617501625000004,3.3650002,9.99989999999995,26.0,26.625,27.0,98.99667033333334,8.338186517357826,7.944788038730621,8.650965988636017
2155,-44.30005,3.3550003,3.3613751375,3.364,8.999699999999944,26.0,26.625,27.0,98.99000300000002,8.338186517357826,7.944788038730621,8.650965988636017
2156,-41.0,3.3550003,3.3618751500000004,3.3650002,9.99989999999995,26.0,26.625,27.0,98.98333566666666,8.338186517357826,7.944788038730621,8.650965988636017
2157,-49.099854,3.3550003,3.3617501250000004,3.3650002,9.99989999999995,26.0,26.625,27.0,98.980003,8.338186517357826,7.944788038730621,8.650965988636017
2158,-45.80005,3.354,3.3617501375000005,3.3660002,12.000200000000127,26.0,26.625,27.0,98.97666866666667,8.338186517357826,7.944788038730621,8.650965988636017
2159,-48.30005,3.3560002,3.3620001500000005,3.3650002,8.999999999999897,26.0,26.625,27.0,98.97000133333333,8.338186517357826,7.944788038730621,8.650965988636017
2160,-45.30005,3.3550003,3.3617501375,3.3650002,9.99989999999995,26.0,26.625,27.0,98.97333599999999,8.338186517357826,7.944788038730621,8.650965988636017
2161,-44.0,3.3550003,3.362000125,3.3660002,10.999900000000284,26.0,26.625,27.0,98.97333566666666,8.338186517357826,7.944788038730621,8.650965988636017
2162,-47.099854,3.354,3.3618751500000004,3.3660002,12.000200000000127,26.0,26.625,27.0,98.97000266666666,8.338186517357826,7.944788038730621,8.650965988636017
2163,-41.30005,3.354,3.3617501500000007,3.3660002,12.000200000000127,26.0,26.625,27.0,98.96000266666667,8.338186517357826,7.944788038730621,8.650965988636017
2164,-49.099854,3.3560002,3.3628751500000003,3.367,10.999800000000004,26.0,26.625,27.0,98.95333666666667,8.338186517357826,7.944788038730621,8.650965988636017
2165,-41.599854,3.3560002,3.3627501750000004,3.3660002,10.000000000000231,26.0,26.625,27.0,98.94666933333333,8.338186517357826,7.944788038730621,8.650965988636017
2166,-40.69995,3.3550003,3.3623751375,3.3660002,10.999900000000284,26.0,26.625,27.0,98.950004,8.338186517357826,7.944788038730621,8.650965988636017
2167,-45.80005,3.3560002,3.36312515,3.367,10.999800000000004,26.0,26.625,27.0,98.94000366666667,8.338186517357826,7.944788038730621,8.650965988636017
2168,-40.599854,3.3560002,3.3628751500000007,3.3660002,10.000000000000231,26.0,26.625,27.0,98.936669,8.338186517357826,7.944788038730621,8.650965988636017
2169,-43.099854,3.3560002,3.3632501500000003,3.367,10.999800000000004,26.0,26.625,27.0,98.93666766666666,8.338186517357826,7.944788038730621,8.650965988636017
2170,-42.099854,3.3550003,3.3630001375,3.367,11.999700000000058,26.0,26.625,27.0,98.936668,8.629410713911057,8.146090805530548,8.949048817157745
2171,-46.599854,3.3550003,3.3630001625,3.367,11.999700000000058,26.0,26.625,27.0,98.940001,8.629410713911057,8.146090805530548,8.949048817157745
2172,-40.19995,3.3560002,3.3637501624999997,3.3680003,12.000099999999847,26.0,26.625,27.0,98.93666633333333,8.629410713911057,8.146090805530548,8.949048817157745
2173,-47.399902,3.3560002,3.3635001250000003,3.367,10.999800000000004,26.0,26.625,27.0,98.92999900000001,8.629410713911057,8.146090805530548,8.949048817157745
2174,-43.19995,3.3560002,3.3636251374999997,3.3680003,12.000099999999847,26.0,26.625,27.0,98.92333200000002,8.629410713911057,8.146090805530548,8.949048817157745
2175,-47.599854,3.357,3.3642501625000003,3.3680003,11.00029999999963,26.0,26.625,27.0,98.91999733333336,8.629410713911057,8.146090805530548,8.949048817157745
2176,-42.30005,3.357,3.3643751374999997,3.3680003,11.00029999999963,26.0,26.625,27.0,98.91333133333335,8.629410713911057,8.146090805530548,8.949048817157745
2177,-40.30005,3.3560002,3.3640001625,3.3680003,12.000099999999847,26.0,26.625,27.0,98.91333100000001,8.629410713911057,8.146090805530548,8.949048817157745
2178,-45.30005,3.357,3.3643751374999997,3.3680003,11.00029999999963,26.0,26.625,27.0,98.90666366666666,8.629410713911057,8.146090805530548,8.949048817157745
2179,-45.599854,3.357,3.3650001,3.3690002,12.000199999999683,26.0,26.625,27.0,98.90666333333334,8.629410713911057,8.146090805530548,8.949048817157745
2180,-45.5,3.357,3.3650001,3.3690002,12.000199999999683,26.0,26.625,27.0,98.90333133333334,8.629410713911057,8.146090805530548,8.949048817157745
2181,-44.80005,3.3560002,3.36450015,3.3690002,12.9999999999999,26.0,26.625,27.0,98.89999800000001,8.629410713911057,8.146090805530548,8.949048817157745
2182,-42.599854,3.357,3.3655001374999998,3.3690002,12.000199999999683,26.0,26.625,27.0,98.89333166666667,8.629410713911057,8.146090805530548,8.949048817157745
2183,-48.399902,3.3580003,3.3656251999999998,3.3700001,11.999799999999894,26.0,26.625,27.0,98.89000000000001,8.629410713911057,8.146090805530548,8.949048817157745
2184,-39.899902,3.3580003,3.365625175,3.3690002,10.99989999999984,26.0,26.625,27.0,98.88000100000001,8.629410713911057,8.146090805530548,8.949048817157745
2185,-45.099854,3.3560002,3.3651251125,3.3700001,13.999899999999954,26.0,26.625,27.0,98.876669,8.629410713911057,8.146090805530548,8.949048817157745
2186,-48.80005,3.3580003,3.3662501624999996,3.3700001,11.999799999999894,26.0,26.625,27.0,98.86333600000002,8.629410713911057,8.146090805530548,8.949048817157745
2187,-45.69995,3.3580003,3.36637515,3.371,12.999699999999947,26.0,26.625,27.0,98.85667033333334,8.629410713911057,8.146090805530548,8.949048817157745
2188,-43.80005,3.3580003,3.3661252374999995,3.3700001,11.999799999999894,26.0,26.625,27.0,98.85000433333333,8.629410713911057,8.146090805530548,8.949048817157745
2189,-39.899902,3.357,3.3661250624999997,3.371,13.99999999999979,26.0,26.625,27.0,98.85000433333335,8.629410713911057,8.146090805530548,8.949048817157745
2190,-48.69995,3.3580003,3.3662502374999996,3.3700001,11.999799999999894,26.0,26.625,27.0,98.84333833333334,8.718816936016083,8.168862760066986,9.111742675304413
2191,-39.69995,3.357,3.3662500499999997,3.371,13.99999999999979,26.0,26.625,27.0,98.83667133333334,8.718816936016083,8.168862760066986,9.111742675304413
2192,-44.19995,3.3580003,3.36687515,3.371,12.999699999999947,26.0,26.625,27.0,98.82667133333332,8.718816936016083,8.168862760066986,9.111742675304413
2193,-40.80005,3.357,3.3667501499999997,3.3720002,15.000199999999797,26.0,26.625,27.0,98.83000433333335,8.718816936016083,8.168862760066986,9.111742675304413
2194,-44.80005,3.3580003,3.3670001749999994,3.3720002,13.999899999999954,26.0,26.625,27.0,98.82667033333334,8.718816936016083,8.168862760066986,9.111742675304413
2195,-42.0,3.357,3.3667500999999995,3.371,13.99999999999979,26.0,26.625,27.0,98.82333633333334,8.718816936016083,8.168862760066986,9.111742675304413
2196,-48.30005,3.3590002,3.36762515,3.3720002,12.9999999999999,26.0,26.625,27.0,98.82000233333335,8.718816936016083,8.168862760066986,9.111742675304413
2197,-46.599854,3.357,3.3667501124999992,3.371,13.99999999999979,26.0,26.625,27.0,98.82333566666668,8.718816936016083,8.168862760066986,9.111742675304413
2198,-42.69995,3.3580003,3.3673752374999997,3.3720002,13.999899999999954,26.0,26.625,27.0,98.82000166666667,8.718816936016083,8.168862760066986,9.111742675304413
2199,-45.399902,3.3590002,3.3682501374999996,3.3730001,13.999899999999954,26.0,26.625,27.0,98.816669,8.718816936016083,8.168862760066986,9.111742675304413
2200,-41.30005,3.3590002,3.3681251999999997,3.3720002,12.9999999999999,26.0,26.625,27.0,98.81000200000001,8.718816936016083,8.168862760066986,9.111742675304413
2201,-38.399902,3.3590002,3.3682501374999996,3.3720002,12.9999999999999,26.0,26.625,27.0,98.81000333333334,8.718816936016083,8.168862760066986,9.111742675304413
2202,-43.30005,3.3580003,3.3677501874999995,3.3720002,13.999899999999954,26.0,26.625,27.0,98.81000333333334,8.718816936016083,8.168862760066986,9.111742675304413
2203,-39.0,3.3600001,3.3687501374999997,3.3730001,12.9999999999999,26.0,26.625,27.0,98.80667066666668,8.718816936016083,8.168862760066986,9.111742675304413
2204,-38.599854,3.3590002,3.3683751749999997,3.3720002,12.9999999999999,26.0,26.625,27.0,98.80000366666667,8.718816936016083,8.168862760066986,9.111742675304413
2205,-45.80005,3.3590002,3.3685001624999997,3.3720002,12.9999999999999,26.0,26.625,27.0,98.800004,8.718816936016083,8.168862760066986,9.111742675304413
2206,-46.899902,3.3590002,3.3686251499999997,3.374,14.999800000000008,26.0,26.625,27.0,98.800004,8.718816936016083,8.168862760066986,9.111742675304413
2207,-41.5,3.3590002,3.3691251374999998,3.374,14.999800000000008,26.0,26.625,27.0,98.80000300000002,8.718816936016083,8.168862760066986,9.111742675304413
2208,-45.899902,3.3590002,3.3688751249999997,3.374,14.999800000000008,26.0,26.625,27.0,98.79000266666667,8.718816936016083,8.168862760066986,9.111742675304413
2209,-46.099854,3.3600001,3.3696251249999998,3.374,13.999899999999954,26.0,26.625,27.0,98.78333566666667,8.718816936016083,8.168862760066986,9.111742675304413
2210,-38.599854,3.3590002,3.3691250999999998,3.374,14.999800000000008,26.0,26.625,27.0,98.78000166666668,8.849073201417923,8.236770331859589,9.25057977437973
2211,-48.399902,3.3600001,3.370000125,3.3750002,15.00009999999996,26.0,26.625,27.0,98.77666766666668,8.849073201417923,8.236770331859589,9.25057977437973
2212,-47.30005,3.3600001,3.3701251125,3.374,13.999899999999954,26.0,26.625,27.0,98.77000066666666,8.849073201417923,8.236770331859589,9.25057977437973
2213,-41.19995,3.3600001,3.3698751,3.374,13.999899999999954,26.0,26.625,27.0,98.76333333333334,8.849073201417923,8.236770331859589,9.25057977437973
2214,-40.399902,3.361,3.3707500875,3.3750002,14.000199999999907,26.0,26.625,27.0,98.76666533333334,8.849073201417923,8.236770331859589,9.25057977437973
2215,-41.099854,3.3600001,3.3707501375,3.3760002,16.00009999999985,26.0,26.625,27.0,98.77333133333333,8.849073201417923,8.236770331859589,9.25057977437973
2216,-44.69995,3.3600001,3.3705001125,3.3750002,15.00009999999996,26.0,26.625,27.0,98.77999733333333,8.849073201417923,8.236770331859589,9.25057977437973
2217,-44.399902,3.3600001,3.370375125,3.3750002,15.00009999999996,26.0,26.625,27.0,98.77999633333333,8.849073201417923,8.236770331859589,9.25057977437973
2218,-47.19995,3.361,3.370875075,3.3750002,14.000199999999907,26.0,26.625,27.0,98.78666233333334,8.849073201417923,8.236770331859589,9.25057977437973
2219,-42.399902,3.3600001,3.3706251,3.3750002,15.00009999999996,26.0,26.625,27.0,98.786662,8.849073201417923,8.236770331859589,9.25057977437973
2220,-46.5,3.361,3.3711251375,3.3760002,15.000199999999797,26.0,26.625,27.0,98.78666166666667,8.849073201417923,8.236770331859589,9.25057977437973
2221,-42.0,3.361,3.3710000625,3.3750002,14.000199999999907,26.0,26.625,27.0,98.78666133333333,8.849073201417923,8.236770331859589,9.25057977437973
2222,-49.0,3.3620002,3.3716251125,3.3750002,12.9999999999999,26.0,26.625,27.0,98.783328,8.849073201417923,8.236770331859589,9.25057977437973
2223,-48.099854,3.3620002,3.3720001125,3.3750002,12.9999999999999,26.0,26.625,27.0,98.78999566666668,8.849073201417923,8.236770331859589,9.25057977437973
2224,-44.899902,3.361,3.3715000875,3.3750002,14.000199999999907,26.0,26.625,27.0,98.79666266666668,8.849073201417923,8.236770331859589,9.25057977437973
2225,-39.899902,3.3630002,3.3723751375,3.3760002,12.9999999999999,26.0,26.625,27.0,98.799997,8.849073201417923,8.236770331859589,9.25057977437973
2226,-41.099854,3.361,3.3715001,3.3760002,15.000199999999797,26.0,26.625,27.0,98.80333100000001,8.849073201417923,8.236770331859589,9.25057977437973
2227,-38.599854,3.3620002,3.3722501375,3.3760002,13.99999999999979,26.0,26.625,27.0,98.80333200000001,8.849073201417923,8.236770331859589,9.25057977437973
2228,-43.399902,3.3620002,3.3722501375,3.3760002,13.99999999999979,26.0,26.625,27.0,98.80666666666667,8.849073201417923,8.236770331859589,9.25057977437973
2229,-46.399902,3.361,3.3718751,3.3760002,15.000199999999797,26.0,26.625,27.0,98.81000066666668,8.849073201417923,8.236770331859589,9.25057977437973
2230,-46.69995,3.3630002,3.3727500875,3.377,13.999799999999674,26.0,26.5,27.0,98.806668,9.19179581105709,8.522118628025055,9.54463928937912
2231,-38.099854,3.3630002,3.3727501375,3.3760002,12.9999999999999,26.0,26.5,27.0,98.80333533333335,9.19179581105709,8.522118628025055,9.54463928937912
2232,-38.899902,3.3630002,3.3730001125,3.377,13.999799999999674,26.0,26.5,27.0,98.80000233333335,9.19179581105709,8.522118628025055,9.54463928937912
2233,-41.399902,3.3630002,3.3730001499999998,3.3760002,12.9999999999999,26.0,26.5,27.0,98.79666800000001,9.19179581105709,8.522118628025055,9.54463928937912
2234,-45.399902,3.3620002,3.3728751,3.377,14.999799999999563,26.0,26.5,27.0,98.80000100000001,9.19179581105709,8.522118628025055,9.54463928937912
2235,-47.0,3.3630002,3.3730000999999996,3.377,13.999799999999674,26.0,26.5,27.0,98.803334,9.19179581105709,8.522118628025055,9.54463928937912
2236,-42.5,3.3630002,3.3730001499999998,3.3760002,12.9999999999999,26.0,26.5,27.0,98.80666733333334,9.19179581105709,8.522118628025055,9.54463928937912
2237,-43.30005,3.3630002,3.3735001000000002,3.377,13.999799999999674,26.0,26.5,27.0,98.81333466666668,9.19179581105709,8.522118628025055,9.54463928937912
2238,-47.30005,3.3630002,3.3732501125,3.377,13.999799999999674,26.0,26.5,27.0,98.81666700000001,9.19179581105709,8.522118628025055,9.54463928937912
2239,-38.0,3.3630002,3.37362515,3.3780003,15.00009999999996,26.0,26.5,27.0,98.81666666666666,9.19179581105709,8.522118628025055,9.54463928937912
2240,-40.19995,3.364,3.3742501625,3.3780003,14.000300000000188,26.0,26.5,27.0,98.81666500000001,9.19179581105709,8.522118628025055,9.54463928937912
2241,-44.099854,3.364,3.3742501625,3.3780003,14.000300000000188,26.0,26.5,27.0,98.816665,9.19179581105709,8.522118628025055,9.54463928937912
2242,-43.19995,3.3650002,3.3745001625,3.3780003,13.000100000000181,26.0,26.5,27.0,98.81666366666667,9.19179581105709,8.522118628025055,9.54463928937912
2243,-42.19995,3.364,3.3738751,3.377,12.9999999999999,26.0,26.5,27.0,98.816663,9.19179581105709,8.522118628025055,9.54463928937912
2244,-44.0,3.364,3.374375125,3.377,12.9999999999999,26.0,26.5,27.0,98.81332966666666,9.19179581105709,8.522118628025055,9.54463928937912
2245,-42.399902,3.3650002,3.3747501875,3.3780003,13.000100000000181,26.0,26.5,27.0,98.81666233333334,9.19179581105709,8.522118628025055,9.54463928937912
2246,-46.30005,3.3650002,3.3748751625,3.3780003,13.000100000000181,26.0,26.5,27.0,98.82332799999999,9.19179581105709,8.522118628025055,9.54463928937912
2247,-47.599854,3.364,3.3742501625,3.3780003,14.000300000000188,26.0,26.5,27.0,98.829995,9.19179581105709,8.522118628025055,9.54463928937912
2248,-47.30005,3.364,3.374000125,3.377,12.9999999999999,26.0,26.375,27.0,98.83666233333332,9.19179581105709,8.522118628025055,9.54463928937912
2249,-44.099854,3.364,3.3748750999999997,3.3790002,15.000200000000241,26.0,26.5,27.0,98.83999666666666,9.19179581105709,8.522118628025055,9.54463928937912
2250,-48.0,3.3650002,3.3751251,3.3790002,14.000000000000234,26.0,26.5,27.0,98.839997,9.214188158512115,8.514566719532013,9.54165905714035
2251,-46.19995,3.3650002,3.374750175,3.3790002,14.000000000000234,26.0,26.5,27.0,98.84333,9.214188158512115,8.514566719532013,9.54165905714035
